show_id,Show Title,Year,Previews Date,Opening Date,Closing Date,Theatre Name,Production Type,Show Type,Show Type (Simple),Intermissions,N Performances,Run Time,Show Not Opened,Revival,Other Titles,Official Website,N People,N Performers,N Creative Team,theatre_id,Theatre Full Address,Theatre Street Address,Theatre Address Locality,Theatre Address Region,Theatre Postal Code,Theatre Year Closed,Theatre Year Demolished,Theatre Capacity
318286,Blind Alley,1935,,1935-09-24,,Booth Theatre (Broadway),Original Production,Play,Play,,119.0,,False,False,,,15,11,4,5334.0,222 West 45th St. New York NY,222 West 45th St.,New York,NY,,,,766.0
317403,Winterset,1935,,1935-09-25,,Martin Beck Theatre,Original Production,Play,Play,,195.0,,False,False,,,27,18,9,7042.0,302 W. 45th St. New York NY 10036,302 W. 45th St.,New York,NY,10036,,,1437.0
318287,Remember the Day,1935,,1935-09-25,,National Theatre,Original Production,Play,Play,,122.0,,False,False,,,25,21,4,7050.0,208 W. 41st St. New York NY 10036,208 W. 41st St.,New York,NY,10036,,,1232.0
315072,Paths of Glory,1935,,1935-09-26,,Plymouth Theatre,Original Production,Play,Play,,23.0,,False,False,,,48,45,3,7054.0,236 W. 45th St. New York NY 10036,236 W. 45th St.,New York,NY,10036,,,1093.0
315076,Othello,1935,,1935-09-27,,Ethel Barrymore Theatre,Revival,Play,Play,,11.0,,False,True,,,26,21,5,5031.0,243 West 47th St. New York NY,243 West 47th St.,New York,NY,,,,1096.0
318298,The Taming of the Shrew,1935,,1935-09-30,,Guild Theatre,Revival,Play,Play,,129.0,,False,True,,,44,36,8,7024.0,245 W. 52nd St. New York NY 10019,245 W. 52nd St.,New York,NY,10019,,,1222.0
315078,Most of the Game,1935,,1935-10-01,,Cort Theatre (Broadway),Original Production,Play,Play,,23.0,,False,False,,,17,7,11,5028.0,138 West 48th St. New York NY,138 West 48th St.,New York,NY,,,,1084.0
318288,Squaring the Circle,1935,,1935-10-03,,Lyceum Theatre (Broadway),Original Production,Play,Play,,108.0,,False,False,,,14,12,3,7033.0,149 W. 45th St. New York NY 10036,149 W. 45th St.,New York,NY,10036,,,922.0
315077,Macbeth,1935,,1935-10-07,,Ethel Barrymore Theatre,Revival,Play,Play,,8.0,,False,True,,,29,24,5,5031.0,243 West 47th St. New York NY,243 West 47th St.,New York,NY,,,,1096.0
6710,Porgy and Bess,1935,,1935-10-10,,Alvin Theatre,Original Production,Musical,Musical,1.0,124.0,,False,False,,,29,23,6,6905.0,250 W. 52nd St. New York NY,250 W. 52nd St.,New York,NY,,,,1344.0
315073,Sweet Mystery of Life,1935,,1935-10-11,,Shubert Theatre (Broadway),Original Production,Play,Play,,11.0,,False,False,,,21,18,3,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
5386,Jubilee,1935,,1935-10-12,1936-03-07,Imperial Theatre (Broadway),Original Production,Musical,Musical,1.0,169.0,,False,False,,,117,101,16,5042.0,249 West 45th St. New York NY,249 West 45th St.,New York,NY,,,,1443.0
315079,Achilles Had a Heel,1935,,1935-10-13,,44th Street Theatre,Original Production,Play,Play,,8.0,,False,False,,,45,41,6,7488.0,216 W. 44th St. New York NY,216 W. 44th St.,New York,NY,,1945.0,1945.0,1465.0
315074,Triumph,1935,,1935-10-14,,Fulton Theatre,Original Production,Play,Play,,8.0,,False,False,,,19,15,4,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
315075,Bright Star,1935,,1935-10-15,,Empire Theatre,Original Production,Play,Play,,7.0,,False,False,,,11,8,3,7233.0,1430 Broadway (40th & 41st) New York NY,1430 Broadway (40th & 41st),New York,NY,,,1953.0,1100.0
314558,Strip Girl,1935,,1935-10-19,,Longacre Theatre,Original Production,Play,Play,,33.0,,False,False,,,35,29,6,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
314559,Eden End,1935,,1935-10-21,,Theatre Masque,Original Production,Play,Play,,24.0,,False,False,,,11,7,4,7044.0,252 W. 45th St. New York NY 10036,252 W. 45th St.,New York,NY,10036,,,805.0
314560,Substitute For Murder,1935,,1935-10-22,,Ethel Barrymore Theatre,Original Production,Play,Play,,15.0,,False,False,,,9,6,3,5031.0,243 West 47th St. New York NY,243 West 47th St.,New York,NY,,,,1096.0
314078,Crime Marches On,1935,,1935-10-23,,Morosco Theatre,Original Production,Play,Play,,45.0,,False,False,,,36,32,4,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
315505,Mulatto,1935,,1935-10-24,,Vanderbilt Theatre,Original Production,Play,Play,,373.0,,False,False,,,15,12,3,5086.0,148 West 48th St. New York NY,148 West 48th St.,New York,NY,,,1954.0,780.0
314561,Good Men and True,1935,,1935-10-25,,Biltmore Theatre,Original Production,Play,Play,,11.0,,False,False,,,20,16,4,5199.0,261-5 West 47th St. New York NY,261-5 West 47th St.,New York,NY,,,,948.0
322575,Dead End,1935,,1935-10-28,1937-06-12,Belasco Theatre,Original Production,Play,Play,,687.0,,False,False,,,53,45,9,5205.0,111 West 44th St. New York NY,111 West 44th St.,New York,NY,,,,1018.0
314079,On Stage,1935,,1935-10-29,,Mansfield Theatre,Original Production,Play,Play,,48.0,,False,False,,,11,8,3,7037.0,256 W. 47th St. New York NY 10036,256 W. 47th St.,New York,NY,10036,,,1109.0
314080,There's Wisdom in Women,1935,,1935-10-30,,Cort Theatre (Broadway),Original Production,Play,Play,,46.0,,False,False,,,14,10,4,5028.0,138 West 48th St. New York NY,138 West 48th St.,New York,NY,,,,1084.0
314562,"Play, Genius, Play!",1935,,1935-10-30,,St. James Theatre (Broadway),Original Production,Play,Play,,5.0,,False,False,,,36,32,4,5077.0,246 West 44th St. New York NY,246 West 44th St.,New York,NY,,,,1709.0
314563,The Body Beautiful,1935,,1935-10-31,,Plymouth Theatre,Original Production,Play,Play,,4.0,,False,False,,,24,21,4,7054.0,236 W. 45th St. New York NY 10036,236 W. 45th St.,New York,NY,10036,,,1093.0
314081,Provincetown Follies,1935,,1935-11-03,,Provincetown Playhouse,Original Production,Musical,Musical,,63.0,,False,False,,,14,10,5,7439.0,133 MacDougal St. New York NY,133 MacDougal St.,New York,NY,,,,
316391,Pride and Prejudice,1935,,1935-11-05,,Plymouth Theatre,Original Production,Play,Play,,219.0,,False,False,,,35,26,9,7054.0,236 W. 45th St. New York NY 10036,236 W. 45th St.,New York,NY,10036,,,1093.0
317875,Let Freedom Ring,1935,,1935-11-06,,Civic Repertory Theatre,Original Production,Play,Play,,108.0,,False,False,,,62,52,11,7091.0,107 W. 14th St. (Sixth Ave) New York NY,107 W. 14th St. (Sixth Ave),New York,NY,,,1938.0,1100.0
314564,Night In the House,1935,,1935-11-07,,Booth Theatre (Broadway),Original Production,Play,Play,,12.0,,False,False,,,8,4,4,5334.0,222 West 45th St. New York NY,222 West 45th St.,New York,NY,,,,766.0
317860,Parnell,1935,,1935-11-11,,Ethel Barrymore Theatre,Original Production,Play,Play,,99.0,,False,False,,,22,18,4,5031.0,243 West 47th St. New York NY,243 West 47th St.,New York,NY,,,,1096.0
314565,Mother Sings,1935,,1935-11-12,,Cort's 58th Street Theatre,Original Production,Play,Play,,7.0,,False,False,,,24,21,4,7306.0,202 W. 58th St. New York NY,202 W. 58th St.,New York,NY,,,1985.0,825.0
5396,Jumbo,1935,,1935-11-16,,Hippodrome Theatre,Original Production,Musical,Musical,1.0,233.0,,False,False,Billy Rose's Jumbo (alternate title),,66,62,4,5372.0,6th Avenue between 43rd and 44th Streets New York NY,6th Avenue between 43rd and 44th Streets,New York,NY,,,1939.0,5200.0
314566,For Valor,1935,,1935-11-18,,Empire Theatre,Original Production,Play,Play,,8.0,,False,False,,,27,24,4,7233.0,1430 Broadway (40th & 41st) New York NY,1430 Broadway (40th & 41st),New York,NY,,,1953.0,1100.0
314082,Mother,1935,,1935-11-19,,Civic Repertory Theatre,Original Production,Play,Play,,36.0,,False,False,,,21,16,5,7091.0,107 W. 14th St. (Sixth Ave) New York NY,107 W. 14th St. (Sixth Ave),New York,NY,,,1938.0,1100.0
320489,Satellite,1935,,1935-11-20,1935-11-20,Bijou Theatre,Original Production,Play,Play,,1.0,,False,False,,,20,16,4,7145.0,209 W. 45th St. New York NY,209 W. 45th St.,New York,NY,,,1982.0,600.0
314083,Abide With Me,1935,,1935-11-21,,Ritz Theatre,Original Production,Play,Play,,36.0,,False,False,,,11,7,4,7057.0,219 W. 48th St. New York NY 10036,219 W. 48th St.,New York,NY,10036,,,947.0
314084,Whatever Goes Up,1935,,1935-11-25,,Biltmore Theatre,Original Production,Play,Play,,24.0,,False,False,,,38,34,4,5199.0,261-5 West 47th St. New York NY,261-5 West 47th St.,New York,NY,,,,948.0
314085,The Ragged Edge,1935,,1935-11-25,,Fulton Theatre,Original Production,Play,Play,,8.0,,False,False,,,18,14,4,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
314086,Stick-in-the-Mud,1935,,1935-11-26,,48th Street Theatre,Original Production,Play,Play,,9.0,,False,False,,,19,15,5,7094.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
315993,First Lady,1935,,1935-11-26,,Music Box Theatre,Original Production,Play,Play,,246.0,,False,False,,,38,31,9,5057.0,239 West 45th St. New York NY,239 West 45th St.,New York,NY,,,,1009.0
315855,Boy Meets Girl,1935,,1935-11-27,,Cort Theatre (Broadway),Original Production,Play,Play,,669.0,,False,False,,,22,19,3,5028.0,138 West 48th St. New York NY,138 West 48th St.,New York,NY,,,,1084.0
316002,One Good Year,1935,,1935-11-27,,Lyceum Theatre (Broadway),Original Production,Play,Play,,215.0,,False,False,,,20,12,9,7033.0,149 W. 45th St. New York NY 10036,149 W. 45th St.,New York,NY,10036,,,922.0
314087,How Beautiful With Shoes,1935,,1935-11-28,,Booth Theatre (Broadway),Original Production,Play,Play,,8.0,,False,False,,,33,29,4,5334.0,222 West 45th St. New York NY,222 West 45th St.,New York,NY,,,,766.0
314088,Weep for the Virgins,1935,,1935-11-30,,46th Street Theatre,Original Production,Play,Play,,9.0,,False,False,,,30,26,4,6906.0,226 W.46th St. New York NY,226 W.46th St.,New York,NY,,,,1368.0
314091,Rosmersholm,1935,,1935-12-02,,Shubert Theatre (Broadway),Revival,Play,Play,,8.0,,False,True,,,8,6,3,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
312093,Camille,1935,,1935-12-04,,Shubert Theatre (Broadway),Revival,Play,Play,,7.0,,False,True,,,17,15,3,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
2304,May Wine,1935,,1935-12-05,1936-06-06,St. James Theatre (Broadway),Original Production,Musical,Musical,1.0,213.0,,False,False,,,39,28,11,5077.0,246 West 44th St. New York NY,246 West 44th St.,New York,NY,,,,1709.0
317861,Paradise Lost,1935,,1935-12-09,,Longacre Theatre,Original Production,Play,Play,,73.0,,False,False,,,28,24,4,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
314089,This Our House,1935,,1935-12-10,,Cort's 58th Street Theatre,Original Production,Play,Play,,2.0,,False,False,,,24,20,4,7306.0,202 W. 58th St. New York NY,202 W. 58th St.,New York,NY,,,1985.0,825.0
317863,Ghosts,1935,,1935-12-12,,Empire Theatre,Revival,Play,Play,,81.0,,False,True,,,8,5,4,7233.0,1430 Broadway (40th & 41st) New York NY,1430 Broadway (40th & 41st),New York,NY,,,1953.0,1100.0
316385,Libel,1935,,1935-12-20,,Henry Miller's Theatre,Original Production,Play,Play,,159.0,,False,False,,,23,19,4,5039.0,124 West 43rd St. New York NY,124 West 43rd St.,New York,NY,,,2004.0,950.0
314090,The Season Changes,1935,,1935-12-23,,Booth Theatre (Broadway),Original Production,Play,Play,,8.0,,False,False,,,11,8,3,5334.0,222 West 45th St. New York NY,222 West 45th St.,New York,NY,,,,766.0
318294,Romeo and Juliet,1935,,1935-12-23,,Martin Beck Theatre,Revival,Play,Play,,15.0,,False,True,,,40,34,7,7042.0,302 W. 45th St. New York NY 10036,302 W. 45th St.,New York,NY,10036,,,1437.0
315994,Victoria Regina,1935,,1935-12-26,,Broadhurst Theatre,Original Production,Play,Play,,203.0,,False,False,,,53,43,11,5016.0,235 W. 44th St. New York NY,235 W. 44th St.,New York,NY,,,,1186.0
320491,Continental Varieties,1935,,1935-12-26,1935-12-31,Theatre Masque,Original Production,Musical,Musical,,9.0,,False,False,,,13,8,5,7044.0,252 W. 45th St. New York NY 10036,252 W. 45th St.,New York,NY,10036,,,805.0
318289,Tapestry in Gray,1935,,1935-12-27,,Shubert Theatre (Broadway),Original Production,Play,Play,,24.0,,False,False,,,44,40,4,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
318290,Hell Freezes Over,1935,,1935-12-28,,Ritz Theatre,Original Production,Play,Play,,25.0,,False,False,,,11,7,4,7057.0,219 W. 48th St. New York NY 10036,219 W. 48th St.,New York,NY,10036,,,947.0
318291,Tomorrow's a Holiday,1935,,1935-12-30,,John Golden Theatre,Original Production,Play,Play,,8.0,,False,False,,,39,36,4,5043.0,252 West 45th St. New York NY,252 West 45th St.,New York,NY,,,,805.0
318292,Mid-West,1936,,1936-01-07,,Booth Theatre (Broadway),Original Production,Play,Play,,22.0,,False,False,,,18,14,4,5334.0,222 West 45th St. New York NY,222 West 45th St.,New York,NY,,,,766.0
318293,O Evening Star,1936,,1936-01-08,,Empire Theatre,Original Production,Play,Play,,5.0,,False,False,,,49,45,4,7233.0,1430 Broadway (40th & 41st) New York NY,1430 Broadway (40th & 41st),New York,NY,,,1953.0,1100.0
320492,Truly Valiant,1936,,1936-01-09,1936-01-09,49th Street Theatre,Original Production,Play,Play,,1.0,,False,False,,,8,4,4,6902.0,235 W. 49th St. New York NY,235 W. 49th St.,New York,NY,,1940.0,1940.0,750.0
320493,The Illustrators' Show,1936,,1936-01-22,1936-01-25,48th Street Theatre,Original Production,Musical,Musical,,5.0,,False,False,,,37,28,9,7094.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
315861,Call It a Day,1936,,1936-01-28,,Morosco Theatre,Original Production,Play,Play,,194.0,,False,False,,,24,16,8,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
317862,Come Angel Band,1936,,1936-02-18,,46th Street Theatre,Original Production,Play,Play,,2.0,,False,False,,,29,24,5,6906.0,226 W.46th St. New York NY,226 W.46th St.,New York,NY,,,,1368.0
316392,Saint Joan,1936,,1936-03-09,,Martin Beck Theatre,Revival,Play,Play,,89.0,,False,True,,,38,31,8,7042.0,302 W. 45th St. New York NY 10036,302 W. 45th St.,New York,NY,10036,,,1437.0
6392,On Your Toes,1936,,1936-04-11,1937-01-23,Imperial Theatre (Broadway),Original Production,Musical,Musical,1.0,315.0,,False,False,,,73,58,15,5042.0,249 West 45th St. New York NY,249 West 45th St.,New York,NY,,,,1443.0
320495,Summer Wives,1936,,1936-04-13,1936-04-18,Mansfield Theatre,Original Production,Play,Play,,8.0,,False,False,,,44,39,6,7037.0,256 W. 47th St. New York NY 10036,256 W. 47th St.,New York,NY,10036,,,1109.0
316003,Cyrano de Bergerac,1936,,1936-04-27,,New Amsterdam Theatre,Revival,Play,Play,,40.0,,False,True,,,58,55,4,5169.0,214 West 42nd St. New York NY,214 West 42nd St.,New York,NY,,,,1747.0
320496,The Dance of Death,1936,,1936-05-19,1936-06-06,Adelphi Theatre,Original Production,Play,Play,,,,False,False,,,4,0,4,7203.0,152 W. 54th St. New York NY,152 W. 54th St.,New York,NY,,,1970.0,1400.0
320497,Battle Hymn,1936,,1936-05-22,1936-07-25,Experimental Theatre,Original Production,Play,Play,,72.0,,False,False,,,67,62,5,7110.0,22 W. 63rd St. New York NY,22 W. 63rd St.,New York,NY,,1941.0,1957.0,1025.0
315857,The Lights o' London,1936,,1936-06-23,,Palm Garden Theatre,Revival,Play,Play,,11.0,,False,True,,,18,12,6,7422.0,(address unknown) New York NY,(address unknown),New York,NY,,,,
315763,Turpentine,1936,,1936-06-26,,Lafayette Theatre,Original Production,Play,Play,,62.0,,False,False,,,13,9,4,7327.0,132nd St. and 7th Ave. New York NY,132nd St. and 7th Ave.,New York,NY,,,,
315506,Help Yourself,1936,,1936-07-14,,Manhattan Theatre,Original Production,Play,Play,,82.0,,False,False,,,22,18,4,5139.0,West side of Broadway between 32nd & 33rd New York NY,West side of Broadway between 32nd & 33rd,New York,NY,,,1909.0,1126.0
315764,Dorian Gray,1936,,1936-07-20,,Comedy Theatre,Original Production,Play,Play,,16.0,,False,False,,,12,9,3,7196.0,110 W. 41st St. New York NY,110 W. 41st St.,New York,NY,,,1942.0,625.0
6668,The Pirates of Penzance,1936,,1936-08-31,,Martin Beck Theatre,Revival,Operetta,Musical,1.0,20.0,,False,True,The Pirates of Penzance or The Slave of Duty (full title),,2,0,2,7042.0,302 W. 45th St. New York NY 10036,302 W. 45th St.,New York,NY,10036,,,1437.0
2333,The Yeomen of the Guard,1936,,1936-09-14,,Martin Beck Theatre,Revival,Musical,Musical,1.0,20.0,,False,True,"The Yeomen of the Guard, or, the Merryman and His Maid (full title)",,18,14,4,7042.0,302 W. 45th St. New York NY 10036,302 W. 45th St.,New York,NY,10036,,,1437.0
320498,The Path of Flowers,1936,,1936-09-17,1936-11-11,Experimental Theatre,Original Production,Play,Play,,57.0,,False,False,,,1,0,1,7110.0,22 W. 63rd St. New York NY,22 W. 63rd St.,New York,NY,,1941.0,1957.0,1025.0
320499,Timber House,1936,,1936-09-19,1936-09-19,Longacre Theatre,Original Production,Play,Play,,1.0,,False,False,,,12,9,4,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
315037,Love from a Stranger,1936,,1936-09-21,,Erlanger's Theatre,Original Production,Play,Play,,38.0,,False,False,,,11,8,4,7000.0,246 W. 44th St. New York NY 10036,246 W. 44th St.,New York,NY,10036,,,1710.0
318285,Reflected Glory,1936,,1936-09-21,,Morosco Theatre,Original Production,Play,Play,,127.0,,False,False,,,17,11,7,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
2332,White Horse Inn,1936,,1936-10-01,1937-04-10,Center Theatre,Original Production,Operetta,Musical,1.0,223.0,,False,False,Im Weissen Rössel (German title),,159,144,15,5024.0,6th Avenue and 49th St. New York NY,6th Avenue and 49th St.,New York,NY,,,1960.0,3700.0
2325,Patience,1936,,1936-10-05,,Martin Beck Theatre,Revival,Operetta,Musical,1.0,12.0,,False,True,"Patience, or, Bunthorne's Bride (full title)",,15,11,4,7042.0,302 W. 45th St. New York NY 10036,302 W. 45th St.,New York,NY,10036,,,1437.0
320501,Noah,1936,,1936-10-07,1936-11-28,Lafayette Theatre,Original Production,Play,Play,,46.0,,False,False,,,1,0,1,7327.0,132nd St. and 7th Ave. New York NY,132nd St. and 7th Ave.,New York,NY,,,,
313900,Hamlet,1936,,1936-10-08,,St. James Theatre (Broadway),Revival,Play,Play,,132.0,,False,True,,,38,32,7,5077.0,246 West 44th St. New York NY,246 West 44th St.,New York,NY,,,,1709.0
2326,Princess Ida,1936,,1936-10-12,,Martin Beck Theatre,Revival,Musical,Musical,1.0,12.0,,False,True,"Princess Ida, or, Castle Adamant (full title)",,19,15,4,7042.0,302 W. 45th St. New York NY 10036,302 W. 45th St.,New York,NY,10036,,,1437.0
317387,Stage Door,1936,,1936-10-22,,Music Box Theatre,Original Production,Play,Play,,169.0,,False,False,,,35,32,4,5057.0,239 West 45th St. New York NY,239 West 45th St.,New York,NY,,,,1009.0
314545,Ten Million Ghosts,1936,,1936-10-23,,St. James Theatre (Broadway),Original Production,Play,Play,,11.0,,False,False,,,35,32,3,5077.0,246 West 44th St. New York NY,246 West 44th St.,New York,NY,,,,1709.0
312139,It Can't Happen Here,1936,,1936-10-26,,Adelphi Theatre,Original Production,Play,Play,,95.0,,False,False,,,29,23,6,7203.0,152 W. 54th St. New York NY,152 W. 54th St.,New York,NY,,,1970.0,1400.0
314546,Sweet River,1936,,1936-10-28,,Hollywood Theatre,Original Production,Play,Play,,5.0,,False,False,,,59,57,3,7293.0,1655 Broadway & 237 W. 51st St New York NY,1655 Broadway & 237 W. 51st St,New York,NY,,1989.0,,1505.0
6849,"Red, Hot and Blue!",1936,,1936-10-29,,Colonial Theatre,Original Production,Musical,Musical,1.0,183.0,,False,False,But Millions (working title),,67,63,4,5567.0,106 Boylston St. Boston MA,106 Boylston St.,Boston,MA,,,,
2314,Forbidden Melody,1936,,1936-11-02,1936-11-28,New Amsterdam Theatre,Original Production,Musical,Musical,1.0,32.0,,False,False,,,50,41,9,5169.0,214 West 42nd St. New York NY,214 West 42nd St.,New York,NY,,,,1747.0
314069,Hamlet,1936,,1936-11-10,,Imperial Theatre (Broadway),Revival,Play,Play,,39.0,,False,True,,,56,47,10,5042.0,249 West 45th St. New York NY,249 West 45th St.,New York,NY,,,,1443.0
313073,L'Heure du Berger,1936,,1936-11-11,,Barbizon-Plaza Theatre,Original Production,Play,Play,,,,False,False,,,3,0,3,7139.0,106 Central Park South New York NY,106 Central Park South,New York,NY,,,,
313074,Un Dejeuner D'Amoureuz,1936,,1936-11-11,,Barbizon-Plaza Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,7139.0,106 Central Park South New York NY,106 Central Park South,New York,NY,,,,
313075,Si Je Voulais,1936,,1936-11-11,,Barbizon-Plaza Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,7139.0,106 Central Park South New York NY,106 Central Park South,New York,NY,,,,
313076,Bichon,1936,,1936-11-11,,Barbizon-Plaza Theatre,Original Production,Play,Play,,,,False,False,,,1,0,2,7139.0,106 Central Park South New York NY,106 Central Park South,New York,NY,,,,
313077,Dans Le Noir,1936,,1936-11-11,,Barbizon-Plaza Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,7139.0,106 Central Park South New York NY,106 Central Park South,New York,NY,,,,
313078,Christian,1936,,1936-11-11,,Barbizon-Plaza Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,7139.0,106 Central Park South New York NY,106 Central Park South,New York,NY,,,,
313901,Martine,1936,,1936-11-11,,Barbizon-Plaza Theatre,Revival,Play,Play,,,,False,True,,,2,0,2,7139.0,106 Central Park South New York NY,106 Central Park South,New York,NY,,,,
11524,Hedda Gabler,1936,,1936-11-16,,Longacre Theatre,Revival,Play,Play,,32.0,,False,True,,,10,7,4,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
2321,Johnny Johnson,1936,,1936-11-19,1937-01-16,44th Street Theatre,Original Production,Musical,Musical,1.0,68.0,,False,False,,,46,36,11,5000.0,216 W. 44th St. New York NY,216 W. 44th St.,New York,NY,,,1945.0,1463.0
2329,Tonight at 8:30,1936,,1936-11-24,,National Theatre,Original Production,Play with Music,Play,1.0,118.0,,False,False,,,1,0,1,5259.0,1321 Pennsylvania Ave. NW Washington DC 20004,1321 Pennsylvania Ave. NW,Washington,DC,20004,,,
314064,The Miner's Wife,1936,,1936-12-01,,Guild Theatre,Original Production,Play,Play,,8.0,,False,False,,,1,0,1,7024.0,245 W. 52nd St. New York NY 10019,245 W. 52nd St.,New York,NY,10019,,,1222.0
314065,In County Kerry,1936,,1936-12-01,,Guild Theatre,Original Production,Play,Play,,8.0,,False,False,,,1,0,1,7024.0,245 W. 52nd St. New York NY 10019,245 W. 52nd St.,New York,NY,10019,,,1222.0
314066,In a Church in Italy,1936,,1936-12-01,,Guild Theatre,Original Production,Play,Play,,8.0,,False,False,,,1,0,1,7024.0,245 W. 52nd St. New York NY 10019,245 W. 52nd St.,New York,NY,10019,,,1222.0
314067,Love in the Balkans,1936,,1936-12-01,,Guild Theatre,Original Production,Play,Play,,8.0,,False,False,,,1,0,1,7024.0,245 W. 52nd St. New York NY 10019,245 W. 52nd St.,New York,NY,10019,,,1222.0
320504,Bassa Mona,1936,,1936-12-08,1937-02-27,Lafayette Theatre,Original Production,Musical,Musical,,,,False,False,,,1,0,1,7327.0,132nd St. and 7th Ave. New York NY,132nd St. and 7th Ave.,New York,NY,,,,
320505,You Can't Take It With You,1936,,1936-12-14,1938-12-03,Imperial Theatre (Broadway),Original Production,Play,Play,,838.0,,False,False,,,27,19,10,5042.0,249 West 45th St. New York NY,249 West 45th St.,New York,NY,,,,1443.0
314068,Days to Come,1936,,1936-12-15,,Vanderbilt Theatre,Original Production,Play,Play,,7.0,,False,False,,,14,11,3,5086.0,148 West 48th St. New York NY,148 West 48th St.,New York,NY,,,1954.0,780.0
316374,Brother Rat,1936,,1936-12-16,,Biltmore Theatre,Original Production,Play,Play,,577.0,,False,False,,,27,20,10,5199.0,261-5 West 47th St. New York NY,261-5 West 47th St.,New York,NY,,,,948.0
322581,Black Rhythm,1936,,1936-12-19,1936-12-24,Comedy Theatre,Original Production,Musical,Musical,,6.0,,False,False,,,45,43,3,7196.0,110 W. 41st St. New York NY,110 W. 41st St.,New York,NY,,,1942.0,625.0
318269,Aged 26,1936,,1936-12-21,,Lyceum Theatre (Broadway),Original Production,Play,Play,,32.0,,False,False,,,17,13,4,7033.0,149 W. 45th St. New York NY 10036,149 W. 45th St.,New York,NY,10036,,,922.0
318270,All Editions,1936,,1936-12-22,,Longacre Theatre,Original Production,Play,Play,,23.0,,False,False,,,19,15,4,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
317388,The Wingless Victory,1936,,1936-12-23,,Empire Theatre,Original Production,Play,Play,,110.0,,False,False,,,19,16,4,7233.0,1430 Broadway (40th & 41st) New York NY,1430 Broadway (40th & 41st),New York,NY,,,1953.0,1100.0
318271,Around the Corner,1936,,1936-12-28,,48th Street Theatre,Original Production,Play,Play,,16.0,,False,False,,,14,10,4,7094.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
318272,Promise,1936,,1936-12-30,,Little Theatre,Original Production,Play,Play,,29.0,,False,False,,,10,7,3,7027.0,240 W. 44th St. New York NY 10036,240 W. 44th St.,New York,NY,10036,,,597.0
318273,The Miner's Wife,1937,,1937-01-01,,Morosco Theatre,Original Production,Play,Play,,8.0,,False,False,,,1,0,1,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
318274,In County Kerry,1937,,1937-01-01,,Morosco Theatre,Original Production,Play,Play,,8.0,,False,False,,,1,0,1,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
318275,In a Church in Italy,1937,,1937-01-01,,Morosco Theatre,Original Production,Play,Play,,8.0,,False,False,,,1,0,1,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
318276,Love in the Balkans,1937,,1937-01-01,,Morosco Theatre,Original Production,Play,Play,,8.0,,False,False,,,1,0,1,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
318277,The Pepper Mill,1937,,1937-01-05,,Chanin Auditorium,Original Production,Musical,Musical,,6.0,,False,False,,,12,7,6,7181.0,(address unknown) New York NY,(address unknown),New York,NY,,,,
312520,The Eternal Road,1937,,1937-01-07,1937-05-15,Manhattan Opera House,Original Production,Musical,Musical,,153.0,,False,False,,,143,136,8,7375.0,311 West 34th St. New York NY,311 West 34th St.,New York,NY,,1940.0,,3100.0
316906,Dr. Faustus,1937,,1937-01-08,,Maxine Elliott's Theatre,Revival,Play,Play,,128.0,,False,True,,,36,28,9,5622.0,109 West 39th Street New York NY,109 West 39th Street,New York,NY,,,1960.0,900.0
315990,High Tor,1937,,1937-01-09,,Martin Beck Theatre,Original Production,Play,Play,,171.0,,False,False,,,25,18,8,7042.0,302 W. 45th St. New York NY 10036,302 W. 45th St.,New York,NY,10036,,,1437.0
